, lat, lon, total_area, mean_width, mean_length, mean_depth, mean_elev, max_elev, min_elev
22469,28.733,84.03, 0.2100, , 1.7100, 22.0000, 6066, 6340, 5791
22470,28.72,84.041, 1.3300, , 1.2600, 46.6400, 5235, 5441, 5029
22471,28.716,84.033, 0.4900, , 0.5100, 31.6400, 5913, 6340, 5486
22472,28.722,84.052, 0.7700, , 0.5100, 37.8800, 5624, 5791, 5456
22473,28.722,84.069, 0.1800, , 0.3200, 20.4900, 5895, 6059, 5730
22474,28.729,84.089, 0.4400, , 1.7100, 30.2700, 5500, 5880, 5121
22475,28.721,84.107, 1.8800, , 2.5300, 52.9800, 5439, 5880, 4999
22476,28.708,84.119, 2.6600, , 0.6300, 60.0400, 5865, 6091, 5639
22477,28.649,84.189, 0.3300, , 0.5100, 26.8300, 5852, 6066, 5639
22478,28.644,84.185, 0.2000, , 1.0700, 21.5100, 4831, 5090, 4572
22479,28.63,84.195, 0.3800, , 0.5100, 28.4800, 5151, 5273, 5029
22480,28.64,84.198, 0.2300, , 1.5800, 22.9200, 5464, 5837, 5090
22481,28.705,84.13, 1.6100, , 1.2600, 50.0600, 5517, 5852, 5182
22482,28.712,84.145, 0.7700, , 1.2000, 37.8800, 5555, 5867, 5243
22483,28.71,84.155, 0.5900, , 0.8800, 34.1000, 5470, 5758, 5182
22484,28.709,84.17, 0.4100, , 1.2600, 29.4000, 5485, 5758, 5212
22485,28.71,84.164, 0.6700, , 0.6300, 35.8700, 5288, 5425, 5151
22486,28.717,84.161, 0.1400, , 1.2600, 18.1800, 5555, 5867, 5243
22487,28.718,84.152, 0.5700, , 1.9000, 33.6300, 5494, 5837, 5151
22488,28.72,84.137, 1.9100, , 0.8800, 53.2900, 5060, 5182, 4938
22489,28.734,84.143, 0.1200, , 1.4500, 16.8500, 4999, 5182, 4816
22490,28.741,84.127, 0.2100, , 0.2600, 22.0000, 5685, 5791, 5578
22491,28.725,84.127, 0.0700, , 1.2600, 12.6400, 5608, 5883, 5334
22492,28.723,84.122, 0.4100, , 0.9900, 29.4000, 5486, 5730, 5243
22493,28.727,84.112, 0.6000, , 1.7100, 34.3300, 5471, 5791, 5151
22494,28.73,84.101, 0.8900, , 0.3200, 40.0600, 5349, 5425, 5273
22495,28.734,84.094, 0.0800, , 1.2600, 13.6200, 5578, 6035, 5121
22496,28.737,84.087, 0.3500, , 3.8000, 27.5100, 5563, 6005, 5121
22497,28.73,84.076, 2.5800, , 8.2300, 59.3900, 5715, 6401, 5029
22498,28.76,84.047, 18.1700, , 0.3200, 115.6800, 5745, 5852, 5639
22499,28.777,84.062, 0.1100, , 0.3200, 16.1200, 5791, 5852, 5730
22500,28.769,84.089, 0.1500, , 0.1900, 18.8000, 5898, 6066, 5730
22501,28.769,84.109, 0.1500, , 0.6300, 18.8000, 5867, 6005, 5730
22502,28.767,84.131, 0.0600, , 0.3800, 11.5600, 5425, 5517, 5334
22503,28.774,84.125, 0.3800, , 1.2600, 28.4800, 5349, 5578, 5121
22504,28.776,84.119, 0.0200, , 0.2900, 5.1400, 5395, 5456, 5334
22505,28.773,84.104, 1.3200, , 1.5200, 46.5100, 5837, 6066, 5608
22506,28.773,84.091, 0.5000, , 1.2600, 31.9000, 5669, 5852, 5486
22507,28.781,84.091, 0.0900, , 0.4400, 14.5200, 5685, 5791, 5578
22508,28.778,84.09, 0.0100, , 0.1500, 2.0500, 5700, 5730, 5669
22509,28.777,84.084, 0.4600, , 1.5800, 30.8300, 5578, 5791, 5364
22510,28.78,84.075, 0.3500, , 1.1400, 27.5100, 5745, 5944, 5547
22511,28.786,84.075, 0.0400, , 0.2500, 8.9400, 5547, 5608, 5486
22512,28.785,84.072, 0.0100, , 0.1500, 2.0500, 5624, 5669, 5578
22513,28.783,84.071, 0.0200, , 0.2500, 5.1400, 5532, 5578, 5486
22514,28.782,84.064, 0.9300, , 1.2600, 40.7400, 5456, 5852, 5060
22515,28.785,84.047, 2.0500, , 1.7100, 54.6800, 5563, 5883, 5243
22516,28.799,84.038, 2.2700, , 1.9000, 56.7300, 5593, 5944, 5243
22517,28.812,84.041, 0.1100, , 0.3200, 16.1200, 5680, 5752, 5608
22518,28.817,84.059, 0.1000, , 0.3200, 15.3500, 5645, 5742, 5547
22519,28.825,84.05, 0.4000, , 0.7600, 29.1000, 5386, 5529, 5243
22520,28.847,84.089, 0.1500, , 0.6300, 18.8000, 5883, 6096, 5669
22521,28.853,84.091, 0.2600, , 0.6300, 24.2000, 6014, 6206, 5822
22522,28.858,84.096, 1.1300, , 1.7700, 43.8800, 5831, 6206, 5456
22523,28.877,84.097, 0.8700, , 1.4500, 39.7100, 5898, 6218, 5578
22524,28.878,84.107, 0.9000, , 1.5800, 40.2300, 5915, 6251, 5578
22525,28.885,84.107, 0.1400, , 0.2500, 18.1800, 6230, 6334, 6126
22526,28.878,84.118, 0.2500, , 0.8200, 23.7900, 6021, 6251, 5791
22527,28.889,84.129, 0.1400, , 0.2500, 18.1800, 6626, 6700, 6553
22528,28.866,84.123, 3.5200, , 4.4300, 66.3000, 5852, 6309, 5395
22529,28.855,84.121, 0.2800, , 0.7600, 25.0000, 5851, 6123, 5578
22530,28.854,84.151, 7.9400, , 6.3300, 87.7500, 5830, 6497, 5163
22531,28.834,84.133, 1.0000, , 1.5800, 41.8900, 5517, 5761, 5273
22532,28.831,84.121, 0.0500, , 0.3200, 10.3400, 5715, 5791, 5639
22533,28.83,84.116, 0.0700, , 0.3200, 12.6400, 5794, 5919, 5669
22534,28.824,84.136, 1.3700, , 1.5800, 47.1600, 5771, 6056, 5486
22535,28.816,84.146, 0.1800, , 0.6300, 20.4900, 5441, 5547, 5334
22536,28.835,84.146, 0.6700, , 1.5800, 35.8700, 5834, 6120, 5547
22537,28.833,84.151, 0.5800, , 1.9000, 33.8700, 5803, 6120, 5486
22538,28.834,84.171, 0.3900, , 0.5000, 28.8000, 6244, 6392, 6096
22539,28.828,84.165, 1.2100, , 1.9000, 45.0200, 5700, 6035, 5364
22540,28.828,84.175, 0.4900, , 1.2600, 31.6400, 5776, 6066, 5486
22541,28.82,84.178, 0.7200, , 1.9000, 36.9000, 5654, 6005, 5304
22542,28.81,84.189, 0.4100, , 0.9500, 29.4000, 5532, 5791, 5273
22543,28.803,84.184, 0.8200, , 1.5800, 38.8100, 5532, 5822, 5243
22544,28.791,84.209, 0.1000, , 0.5700, 15.3500, 4983, 5151, 4816
22545,28.8,84.205, 0.5100, , 0.9500, 32.1600, 5304, 5517, 5090
22546,28.803,84.195, 0.1600, , 0.8300, 19.3900, 5639, 5791, 5486
22547,28.806,84.201, 0.3200, , 0.6500, 26.4800, 5334, 5425, 5243
22548,28.809,84.194, 0.0300, , 0.2500, 7.2600, 5502, 5608, 5395
22549,28.818,84.191, 1.4400, , 2.2200, 48.0400, 5788, 6151, 5425
22550,28.837,84.18, 4.8800, , 5.8200, 74.2900, 5578, 6096, 5060
22551,28.849,84.171, 0.1500, , 0.6300, 18.8000, 5799, 5913, 5685
22552,28.852,84.17, 0.2500, , 0.6300, 23.7900, 5791, 5913, 5669
22553,28.861,84.171, 0.1700, , 0.3200, 19.9500, 6266, 6497, 6035
22554,28.851,84.184, 0.7300, , 0.9500, 37.1000, 6012, 6294, 5730
22555,28.847,84.209, 1.1400, , 1.5800, 44.0200, 5700, 5883, 5517
22556,28.837,84.219, 0.8100, , 0.9500, 38.6300, 5715, 5852, 5578
22557,28.822,84.223, 1.4500, , 1.9000, 48.1600, 5794, 6346, 5243
22558,28.797,84.232, 0.2000, , 0.8200, 21.5100, 5624, 5791, 5456
22559,28.788,84.255, 0.1800, , 0.8200, 20.4900, 4983, 5182, 4785
22560,28.79,84.247, 0.2900, , 0.9500, 25.3800, 5688, 5890, 5486
22561,28.797,84.245, 0.6700, , 1.9000, 35.8700, 5658, 5890, 5425
22562,28.804,84.238, 1.7300, , 1.9000, 51.4000, 5886, 6346, 5425
22563,28.812,84.239, 0.4000, , 0.9500, 29.1000, 6020, 6248, 5791
22564,28.822,84.246, 1.2700, , 2.2200, 45.8500, 5837, 6248, 5425
22565,28.823,84.238, 1.9000, , 2.5300, 53.1900, 5764, 6346, 5182
22566,28.828,84.23, 0.6900, , 1.0700, 36.2800, 5761, 6005, 5517
22567,28.85,84.22, 0.9200, , 1.2600, 40.5800, 5654, 5883, 5425
22568,28.869,84.216, 13.6000, , 7.6000, 105.1100, 5688, 6346, 5029
22569,28.874,84.163, 0.1500, , 0.3200, 18.8000, 6369, 6581, 6157
22570,28.879,84.168, 0.0500, , 0.3200, 10.3400, 6248, 6401, 6096
22571,28.886,84.191, 0.8400, , 0.2500, 39.1800, 6142, 6248, 6035
22572,28.89,84.222, 1.0600, , 0.9500, 42.8300, 6030, 6361, 5700
22573,28.889,84.238, 0.6100, , 1.0700, 34.5600, 5924, 6361, 5486
22574,28.878,84.269, 4.2900, , 3.8000, 71.0400, 6072, 6902, 5243
22575,28.889,84.274, 0.2400, , 0.4400, 23.3600, 6437, 6778, 6096
22576,28.876,84.29, 0.2500, , 0.4400, 23.7900, 6411, 6727, 6096
22577,28.867,84.319, 0.5100, , 0.6300, 32.1600, 6005, 6279, 5730
22578,28.853,84.328, 5.2100, , 5.0600, 75.9900, 5896, 6367, 5425
22579,28.849,84.304, 0.1600, , 0.3200, 19.3900, 6005, 6157, 5852
22580,28.854,84.297, 0.1300, , 0.3100, 17.5300, 5901, 6072, 5730
22581,28.852,84.296, 0.0700, , 0.2500, 12.6400, 5947, 6072, 5822
22582,28.847,84.3, 0.4100, , 0.6300, 29.4000, 5944, 6157, 5730
22583,28.841,84.307, 0.4200, , 0.6300, 29.7000, 5845, 6113, 5578
22584,28.841,84.312, 0.1100, , 0.4400, 16.1200, 5967, 6113, 5822
22585,28.844,84.326, 0.7100, , 1.0700, 36.6900, 5913, 6157, 5669
22586,28.831,84.343, 4.0600, , 3.6000, 69.6900, 5851, 6367, 5334
22587,28.816,84.344, 0.0300, , 0.2500, 7.2600, 5639, 5700, 5578
22588,28.825,84.354, 0.0900, , 0.4400, 14.5200, 5858, 5956, 5761
22589,28.848,84.352, 1.4200, , 1.9000, 47.7900, 5988, 6367, 5608
22590,28.853,84.361, 0.6200, , 1.5800, 34.7800, 5913, 6157, 5669
22591,28.848,84.382, 8.5900, , 6.3300, 90.1200, 6215, 7035, 5395
22592,28.832,84.39, 4.9000, , 3.6100, 74.3900, 5826, 6553, 5099
22593,28.827,84.404, 0.7100, , 1.0700, 36.6900, 6157, 6553, 5761
22594,28.82,84.421, 3.2000, , 3.8000, 64.1100, 6044, 6571, 5517
22595,28.813,84.412, 0.2300, , 0.5000, 22.9200, 5867, 6035, 5700
22596,28.807,84.423, 1.2500, , 2.5300, 45.5700, 6090, 6571, 5608
22597,28.8,84.427, 1.3500, , 1.9000, 46.9000, 6081, 6462, 5700
22598,28.792,84.413, 9.6900, , 6.9600, 93.8500, 6178, 7120, 5236
22599,28.789,84.4, 0.6300, , 1.9000, 35.0000, 5909, 6392, 5425
22600,28.792,84.394, 0.9500, , 2.2200, 41.0800, 5832, 6392, 5273
22601,28.789,84.384, 2.3200, , 1.9000, 57.1700, 5761, 6187, 5334
22602,28.797,84.375, 0.2400, , 1.1400, 23.3600, 5633, 5931, 5334
22603,28.797,84.371, 0.3300, , 0.6300, 26.8300, 5678, 5931, 5425
22604,28.793,84.365, 0.2400, , 0.7600, 23.3600, 5700, 5913, 5486
22605,28.787,84.371, 1.6600, , 2.2200, 50.6300, 5624, 5974, 5273
22606,28.779,84.378, 1.8400, , 2.5300, 52.5700, 5761, 6218, 5304
22607,28.756,84.361, 31.9200, , 15.8400, 139.0700, 5770, 7120, 4420
22608,28.758,84.402, 0.1600, , 0.4400, 19.3900, 6389, 6620, 6157
22609,28.756,84.409, 0.1700, , 0.5000, 19.9500, 6343, 6620, 6066
22610,28.754,84.42, 0.3900, , 0.3800, 28.8000, 6795, 7097, 6492
22611,28.755,84.325, 0.1100, , 18.3700, 16.1200, 7075, 7139, 7010
22612,28.747,84.33, 0.8700, , 1.2600, 39.7100, 5816, 6175, 5456
22613,28.735,84.33, 1.9100, , 2.5200, 53.2900, 5892, 6602, 5182
22614,28.729,84.321, 1.4700, , 22.1500, 48.4100, 5741, 6392, 5090
22615,28.723,84.315, 1.2100, , 1.2600, 45.0200, 5924, 6392, 5456
22616,28.72,84.319, 0.2200, , 0.3200, 22.4600, 6229, 6392, 6066
22617,28.707,84.36, 13.9100, , 10.7700, 105.9000, 5602, 6602, 4602
22618,28.712,84.348, 0.5800, , 0.9900, 33.8700, 5974, 6309, 5639
22619,28.694,84.345, 0.1800, , 0.3800, 20.4900, 5989, 6187, 5791
22620,28.69,84.328, 0.4000, , 0.6300, 29.1000, 6337, 6700, 5974
22621,28.693,84.317, 0.1600, , 0.1900, 19.3900, 6203, 6462, 5944
22622,28.689,84.31, 3.2700, , 2.5300, 64.6000, 5898, 6462, 5334
22623,28.686,84.294, 0.3500, , 1.4500, 27.5100, 5648, 5962, 5334
22624,28.679,84.309, 0.8000, , 1.9000, 38.4400, 6081, 6431, 5730
22625,28.669,84.314, 6.4900, , 5.7000, 81.9300, 5706, 6778, 4633
22626,28.66,84.308, 0.1400, , 0.2500, 18.1800, 6743, 6933, 6553
22627,28.665,84.295, 0.7900, , 0.5000, 38.2600, 6478, 6981, 5974
22628,28.665,84.284, 1.9000, , 1.9000, 53.1900, 5933, 6471, 5395
22629,28.654,84.287, 2.7100, , 3.1600, 60.4400, 6036, 6981, 5090
22630,28.647,84.292, 0.4600, , 1.2600, 30.8300, 5636, 6120, 5151
22631,28.646,84.305, 2.3700, , 2.5300, 57.6100, 5966, 6933, 4999
22632,28.635,84.321, 3.2100, , 5.0600, 64.1800, 5905, 6933, 4877
22633,28.628,84.332, 1.8000, , 1.2600, 52.1500, 5555, 5837, 5273
22634,28.613,84.324, 1.5500, , 0.9900, 49.3700, 5349, 5608, 5090
22635,28.608,84.337, 0.9100, , 0.9900, 40.4100, 5029, 5182, 4877
22636,28.62,84.345, 0.7000, , 1.5800, 36.4900, 5197, 5639, 4755
22637,28.634,84.336, 0.5000, , 0.4400, 31.9000, 5555, 5837, 5273
22638,28.658,84.323, 0.8100, , 0.9900, 38.6300, 6315, 6778, 5852
22639,28.651,84.372, 14.3100, , 10.1300, 106.9000, 5087, 6700, 3475
22640,28.667,84.33, 1.6500, , 0.6300, 50.5200, 6330, 6778, 5883
22641,28.675,84.399, 0.2000, , 0.6300, 21.5100, 4663, 4816, 4511
22642,28.67,84.399, 0.1800, , 0.6300, 20.4900, 4663, 4816, 4511
22643,28.663,84.413, 1.9000, , 2.1500, 53.1900, 5236, 5505, 4968
22644,28.659,84.424, 0.0500, , 0.1900, 10.3400, 5593, 5730, 5456
22645,28.654,84.428, 0.1300, , 0.1900, 17.5300, 5471, 5608, 5334
22646,28.662,84.431, 0.1800, , 1.5800, 20.4900, 4983, 5395, 4572
22647,28.681,84.413, 0.0300, , 0.4400, 7.2600, 4679, 4755, 4602
22648,28.685,84.411, 0.2100, , 0.8200, 22.0000, 4724, 4938, 4511
22649,28.702,84.426, 46.2500, , 19.0000, 156.7600, 5287, 6885, 3688
22650,28.736,84.422, 0.3900, , 1.2600, 28.8000, 6847, 7141, 6553
22651,28.721,84.427, 0.0700, , 0.3200, 12.6400, 5669, 5852, 5486
22652,28.716,84.44, 0.0600, , 0.3800, 11.5600, 5532, 5639, 5425
22653,28.711,84.486, 0.2000, , 0.3800, 21.5100, 6081, 6218, 5944
22654,28.695,84.499, 0.2800, , 0.3200, 25.0000, 5639, 5730, 5547
22655,28.658,84.52, 0.3100, , 0.4400, 26.1300, 5288, 5456, 5121
22656,28.65,84.507, 0.7400, , 1.5800, 37.2900, 5364, 5730, 4999
22657,28.647,84.517, 1.5900, , 2.5300, 49.8300, 5502, 6248, 4755
22658,28.633,84.528, 4.8200, , 3.1600, 73.9700, 5484, 6427, 4542
22659,28.595,84.528, 14.0100, , 5.7000, 106.1500, 5822, 7681, 3962
22660,28.57,84.527, 0.0900, , 0.5000, 14.5200, 5989, 6187, 5791
22661,28.563,84.526, 0.2100, , 0.8200, 22.0000, 6416, 6767, 6066
22662,28.558,84.529, 0.0500, , 0.2500, 10.3400, 6614, 6767, 6462
22663,28.564,84.516, 0.6300, , 1.5800, 35.0000, 5227, 5578, 4877
22664,28.581,84.501, 4.1800, , 6.7100, 70.4000, 4343, 5243, 3444
22665,28.552,84.523, 0.0500, , 0.2500, 10.3400, 6386, 6553, 6218
22666,28.553,84.518, 0.0200, , 0.1900, 5.1400, 6005, 6096, 5913
22667,28.547,84.507, 0.0500, , 0.2500, 10.3400, 6096, 6248, 5944
22668,28.558,84.477, 0.4900, , 0.8800, 31.6400, 6086, 6534, 5639
22669,28.577,84.482, 0.4700, , 1.2600, 31.1100, 4770, 5151, 4389
22670,28.564,84.465, 0.3200, , 0.7600, 26.4800, 4679, 4877, 4481
22671,28.546,84.466, 0.0700, , 0.3200, 12.6400, 5121, 5243, 4999
22672,28.544,84.476, 1.7000, , 2.2200, 51.0700, 5690, 6534, 4846
22673,28.551,84.482, 0.0800, , 0.4400, 13.6200, 5989, 6187, 5791
22674,28.529,84.494, 8.7100, , 5.0600, 90.5400, 6185, 7036, 5334
22675,28.518,84.51, 0.0300, , 0.2500, 7.2600, 5806, 5974, 5639
22676,28.512,84.521, 0.0700, , 0.3200, 12.6400, 5669, 5761, 5578
22677,28.517,84.52, 0.3000, , 0.8500, 25.7600, 6447, 6858, 6035
22678,28.506,84.543, 34.9300, , 9.5000, 143.1900, 5840, 7871, 3810
22679,28.473,84.531, 0.3200, , 0.4400, 26.4800, 5307, 5462, 5151
22680,28.469,84.537, 0.6600, , 0.6300, 35.6500, 5307, 5462, 5151
22681,28.466,84.584, 6.0000, , 1.9000, 79.7600, 5993, 6864, 5121
22682,28.436,84.592, 4.2800, , 4.3000, 70.9900, 6017, 7371, 4663
22683,28.435,84.557, 1.1500, , 2.5300, 44.1700, 4145, 4602, 3688
22684,28.424,84.594, 5.3700, , 5.0600, 76.7800, 6346, 7540, 5151
22685,28.405,84.582, 0.8100, , 0.6300, 38.6300, 5349, 5547, 5151
22686,28.398,84.577, 0.2100, , 0.3200, 22.0000, 5258, 5364, 5151
22687,28.389,84.576, 0.1000, , 0.2500, 15.3500, 5197, 5243, 5151
22688,28.392,84.581, 0.1300, , 0.4400, 17.5300, 5197, 5243, 5151
22689,28.396,84.581, 0.1800, , 0.2500, 20.4900, 5197, 5243, 5151
22690,28.401,84.584, 0.2400, , 0.6300, 23.3600, 5349, 5547, 5151
22691,28.404,84.587, 0.4700, , 0.5400, 31.1100, 5349, 5547, 5151
22692,28.41,84.59, 0.0300, , 0.1500, 7.2600, 5212, 5273, 5151
22693,28.412,84.597, 0.1400, , 0.3200, 18.1800, 5288, 5425, 5151
22694,28.42,84.612, 6.1000, , 3.1600, 80.2200, 6346, 7540, 5151
22695,28.417,84.636, 8.5700, , 6.9600, 90.0400, 6370, 7893, 4846
22696,28.395,84.636, 1.4500, , 1.2600, 48.1600, 5776, 6401, 5151
22697,28.393,84.655, 11.3000, , 3.8000, 98.8100, 5374, 6785, 3962
22698,28.368,84.638, 0.9400, , 3.4900, 40.9100, 3581, 4115, 3048
22699,28.369,84.659, 0.4300, , 0.9900, 29.9900, 5541, 5931, 5151
22700,28.365,84.676, 2.6200, , 1.9000, 59.7200, 5883, 6614, 5151
22701,28.356,84.691, 1.3900, , 3.4000, 47.4200, 5304, 6005, 4602
22702,28.344,84.68, 0.5900, , 0.6300, 34.1000, 5371, 5590, 5151
22703,28.343,84.67, 0.1100, , 0.2500, 16.1200, 5319, 5486, 5151
22704,28.343,84.658, 0.1100, , 0.2500, 16.1200, 5266, 5380, 5151
22705,28.342,84.655, 0.1500, , 0.4400, 18.8000, 5266, 5380, 5151
22706,28.341,84.657, 0.1600, , 0.2500, 19.3900, 5266, 5380, 5151
22707,28.34,84.669, 0.2200, , 0.6300, 22.4600, 5319, 5486, 5151
22708,28.339,84.679, 0.9400, , 0.6300, 40.9100, 5371, 5590, 5151
22709,28.342,84.686, 0.6400, , 0.5700, 35.2200, 5371, 5590, 5151
22710,28.357,84.7, 1.1000, , 1.0700, 43.4300, 5624, 6096, 5151
22711,28.352,84.714, 0.1900, , 0.3800, 21.0100, 5265, 5379, 5151
22712,28.359,84.748, 0.0700, , 0.1900, 12.6400, 5227, 5304, 5151
22713,28.372,84.758, 1.0600, , 0.7600, 42.8300, 5410, 5669, 5151
22714,28.385,84.769, 1.6000, , 0.6300, 49.9500, 5410, 5669, 5151
22715,28.388,84.791, 1.3300, , 0.9900, 46.6400, 5410, 5669, 5151
22716,28.391,84.796, 0.3000, , 0.4400, 25.7600, 5410, 5669, 5151
22717,28.395,84.785, 0.4400, , 0.4400, 30.2700, 5304, 5456, 5151
22718,28.387,84.764, 1.5500, , 0.5000, 49.3700, 5410, 5669, 5151
22719,28.373,84.751, 0.6500, , 0.7600, 35.4400, 5410, 5669, 5151
22720,28.384,84.7, 10.7700, , 8.5500, 97.2400, 5180, 6672, 3688
22721,28.428,84.68, 35.9700, , 14.5700, 144.5500, 5379, 7893, 2865
22722,28.417,84.681, 0.3000, , 1.1400, 25.7600, 5364, 5608, 5121
22723,28.46,84.698, 1.5600, , 2.3400, 49.4800, 5922, 6693, 5151
22724,28.457,84.716, 1.1000, , 1.2600, 43.4300, 5486, 5822, 5151
22725,28.455,84.725, 0.7300, , 1.2600, 37.1000, 5549, 5947, 5151
22726,28.473,84.735, 10.6300, , 6.3300, 96.8100, 5709, 6693, 4724
22727,28.474,84.772, 0.6400, , 0.8200, 35.2200, 5413, 5675, 5151
22728,28.476,84.785, 0.3300, , 0.4400, 26.8300, 5319, 5486, 5151
22729,28.477,84.763, 2.0900, , 0.6300, 55.0600, 5398, 5675, 5121
22730,28.488,84.713, 5.1900, , 1.5800, 75.8900, 5922, 6693, 5151
22731,28.512,84.728, 0.4500, , 1.4000, 30.5600, 5037, 5197, 4877
22732,28.464,84.663, 4.2800, , 1.2600, 70.9900, 5806, 6462, 5151
22733,28.464,84.598, 20.8800, , 3.8000, 121.0900, 6522, 7893, 5151
22734,28.488,84.654, 15.6800, , 15.2000, 110.1900, 4084, 5029, 3139
22735,28.51,84.632, 2.4800, , 2.5300, 58.5600, 5269, 5813, 4724
22736,28.518,84.659, 0.3700, , 1.1400, 28.1700, 5197, 5608, 4785
22737,28.54,84.675, 0.0600, , 0.3200, 11.5600, 4968, 5060, 4877
22738,28.532,84.666, 0.6600, , 0.8800, 35.6500, 5075, 5425, 4724
22739,28.53,84.646, 1.3300, , 2.8500, 46.6400, 5052, 5944, 4161
22740,28.526,84.634, 0.2000, , 0.9500, 21.5100, 4770, 5029, 4511
22741,28.535,84.594, 26.6700, , 11.4000, 131.1800, 5986, 8163, 3810
22742,28.566,84.602, 0.2100, , 0.3800, 22.0000, 5592, 5912, 5273
22743,28.572,84.612, 0.4500, , 0.6900, 30.5600, 4907, 4999, 4816
22744,28.577,84.585, 16.6700, , 9.5000, 112.4400, 5791, 7986, 3597
22745,28.618,84.602, 3.6800, , 2.8500, 67.3400, 5191, 5962, 4420
22746,28.63,84.614, 0.5700, , 1.3300, 33.6300, 5258, 5639, 4877
22747,28.639,84.608, 0.1200, , 0.6900, 16.8500, 4831, 5029, 4633
22748,28.607,84.585, 0.3700, , 0.6300, 28.1700, 5669, 6005, 5334
22749,28.614,84.578, 0.2400, , 0.6300, 23.3600, 4770, 4877, 4663
22750,28.605,84.566, 9.7100, , 9.1900, 93.9100, 4983, 5852, 4115
22751,28.605,84.558, 0.0900, , 0.5000, 14.5200, 5151, 5273, 5029
22752,28.632,84.56, 0.9100, , 1.6500, 40.4100, 5349, 5578, 5121
22753,28.648,84.571, 0.4100, , 1.2600, 29.4000, 5212, 5639, 4785
22754,28.638,84.548, 4.0300, , 8.2300, 69.5100, 5720, 6625, 4816
22755,28.656,84.536, 0.0500, , 0.3800, 10.3400, 5075, 5151, 4999
22756,28.655,84.527, 0.1900, , 0.8200, 21.0100, 5410, 5669, 5151
22757,28.675,84.522, 1.4000, , 2.0200, 47.5400, 5761, 6218, 5304
22758,28.671,84.541, 4.9300, , 7.6000, 74.5500, 5898, 6035, 5761
22759,28.684,84.559, 0.1400, , 0.6300, 18.1800, 5769, 5868, 5669
22760,28.68,84.603, 0.1500, , 0.7600, 18.8000, 5060, 5151, 4968
22761,28.69,84.604, 0.1700, , 0.7600, 19.9500, 5349, 5486, 5212
22762,28.686,84.548, 0.2300, , 0.6300, 22.9200, 5532, 5791, 5273
22763,28.694,84.542, 0.7500, , 1.2600, 37.4900, 5730, 6096, 5364
22764,28.706,84.508, 15.0300, , 10.7700, 108.6500, 5637, 6885, 4389
22765,28.726,84.533, 17.6200, , 9.5000, 114.5100, 5616, 6538, 4694
22766,28.731,84.582, 0.9500, , 0.9500, 41.0800, 5608, 5851, 5364
22767,28.648,84.692, 4.8000, , 5.0600, 73.8700, 5202, 6564, 3840
22768,28.629,84.659, 0.5800, , 1.4500, 33.8700, 4404, 4724, 4084
22769,28.634,84.681, 0.4000, , 1.2000, 29.1000, 6086, 6564, 5608
22770,28.624,84.671, 0.8600, , 0.9500, 39.5400, 5334, 5639, 5029
22771,28.615,84.676, 0.3800, , 0.5100, 28.4800, 5136, 5304, 4968
22772,28.613,84.689, 0.4000, , 0.3800, 29.1000, 6130, 6316, 5944
22773,28.607,84.694, 0.3000, , 0.8200, 25.7600, 5806, 6309, 5304
22774,28.606,84.706, 0.1400, , 0.2500, 18.1800, 5700, 5822, 5578
22775,28.619,84.709, 11.4200, , 6.3000, 99.1600, 5291, 6345, 4237
22776,28.619,84.731, 0.1200, , 0.2500, 16.8500, 5888, 5985, 5791
22777,28.598,84.749, 3.5400, , 2.2200, 66.4300, 5433, 6264, 4602
22778,28.591,84.761, 1.3500, , 1.5800, 46.9000, 5548, 6219, 4877
22779,28.585,84.772, 0.6800, , 1.0700, 36.0800, 5563, 5974, 5151
22780,28.582,84.78, 0.3200, , 0.9500, 26.4800, 5441, 5700, 5182
22781,28.592,84.781, 1.0000, , 2.5300, 41.8900, 5182, 5761, 4602
22782,28.603,84.777, 2.4600, , 3.4900, 58.3900, 5521, 6136, 4907
22783,28.613,84.766, 0.1000, , 0.3200, 15.3500, 6040, 6136, 5944
22784,28.616,84.778, 1.6800, , 1.9000, 50.8500, 5502, 5883, 5121
22785,28.624,84.785, 2.2300, , 2.5300, 56.3600, 5364, 5639, 5090
22786,28.58,84.865, 0.3200, , 0.4400, 26.4800, 5691, 5987, 5395
22787,28.581,84.871, 0.1000, , 0.5000, 15.3500, 5737, 5987, 5486
22788,28.585,84.891, 0.1000, , 0.2500, 15.3500, 5508, 5681, 5334
22789,28.588,84.922, 0.0300, , 0.2500, 7.2600, 5090, 5182, 4999
22790,28.593,84.928, 0.1800, , 0.6300, 20.4900, 5776, 5944, 5608
22791,28.592,84.945, 0.4300, , 0.6300, 29.9900, 5715, 6005, 5425
22792,28.584,84.946, 0.0800, , 0.3200, 13.6200, 5410, 5517, 5304
22793,28.577,84.948, 0.1600, , 0.8200, 19.3900, 5639, 5883, 5395
22794,28.58,84.935, 0.9700, , 1.2600, 41.4100, 4663, 5029, 4298
22795,28.57,84.944, 0.1100, , 0.4400, 16.1200, 5304, 5517, 5090
22796,28.566,84.949, 0.2100, , 0.4400, 22.0000, 5974, 6157, 5791
22797,28.564,84.945, 0.0700, , 0.3200, 12.6400, 5944, 6157, 5730
22798,28.566,84.927, 0.8800, , 1.2600, 39.8900, 4237, 4572, 3901
22799,28.556,84.942, 0.1100, , 0.3200, 16.1200, 5974, 6157, 5791
22800,28.553,84.921, 0.6500, , 1.0700, 35.4400, 4282, 4602, 3962
